riftbound_id,set_code,set_name,collector_number,printed_number,name,rarity,type,supertype,domain,energy,might,power,keywords,tags,rules_text,flavour_text,artist,image_url,alternate_art,signature,overnumbered,tcgplayer_id,cardmarket_id,riftcodex_id,synced_at
sfd-148-221,SFD,Spiritforged,148,148/221,Draven - Audacious,Epic,Unit,Champion,Chaos,6,6,1,,"Draven,Noxus","[Deflect] (Opponents must pay :rb_rune_rainbow: to choose me with a spell or ability.)The first time I win a combat each turn, you score 1 point.When I die in combat, choose an opponent. They score 1 point.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8247622cbe90eadada8d0660ea31d146b1207a87-744x1039.png,False,False,False,665027,,69bc5bded308c64675ca887c,2026-06-09T19:37:42.747060+00:00
sfd-149-221,SFD,Spiritforged,149,149/221,Ezreal - Prodigy,Epic,Unit,Champion,Chaos,3,3,1,,"Ezreal,Piltover","When you play me, discard 1, then draw 2.Optional additional costs you pay cost :rb_energy_1: or :rb_rune_rainbow: less.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b48d6242ceb84c3eae7109317d51efaf1e56c9c3-744x1039.png,False,False,False,666825,,69bc5be5d308c64675ca890a,2026-06-09T19:37:42.747060+00:00
sfd-149a-221,SFD,Spiritforged,149,149a/221,Ezreal - Prodigy (Alternate Art),Showcase,Unit,Champion,Chaos,3,3,1,,"Ezreal,Piltover","When you play me, discard 1, then draw 2.Optional additional costs you pay cost :rb_energy_1: or :rb_rune_rainbow: less.",,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b371832f41cd8b15cd4f29828081dd030c48d7ac-744x1039.png,True,False,False,666826,,69bc5be5d308c64675ca890b,2026-06-09T19:37:42.747060+00:00
sfd-150-221,SFD,Spiritforged,150,150/221,Last Rites,Epic,Gear,,Chaos,3,,,,Equipment,"[Equip] — :rb_rune_chaos:, Recycle 2 cards from your trash (Pay the cost: Attach this to a unit you control.)",,黯荧岛Dark Glow,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6cfab85030bff454262794e4fa12f11b5dc45a74-744x1039.png,False,False,False,665029,,69bc5bded308c64675ca887e,2026-06-09T19:37:42.747060+00:00
sfd-151-221,SFD,Spiritforged,151,151/221,Bonds of Strength,Common,Spell,,Order,2,,,,,"[Reaction] (Play any time, even before spells and abilities resolve.)[Repeat] :rb_energy_2: (You may pay the additional cost to repeat this spell's effect.)Give two friendly units each +1 :rb_might: this turn.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/344034c00d9fad558e98a64efab0310ad4bac37c-744x1039.png?accountingTag=RB,False,False,False,666500,,69bc5be2d308c64675ca88ca,2026-06-09T19:37:42.747060+00:00
sfd-152-221,SFD,Spiritforged,152,152/221,Eminent Benefactor,Common,Unit,,Order,6,5,,,Piltover,"When I hold, play two Gold gear tokens exhausted.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8b1a3e89fc40bb81c44f0ee232a701d85a1f209f-744x1039.png,False,False,False,666848,,69bc5be6d308c64675ca891d,2026-06-09T19:37:42.747060+00:00
sfd-153-221,SFD,Spiritforged,153,153/221,Eye of the Herald,Common,Gear,,Order,1,,,,Equipment,[Equip] :rb_rune_order: (:rb_rune_order:: Attach this to a unit you control.),,黯荧岛Dark Glow,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fc3e26e0e4ff94de360f1163c41641daf81c1900-744x1039.png,False,False,False,666849,,69bc5be6d308c64675ca891e,2026-06-09T19:37:42.747060+00:00
sfd-154-221,SFD,Spiritforged,154,154/221,Guards!,Common,Spell,,Order,3,,,,,[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.)Play a 2 :rb_might: Sand Soldier unit token. You may pay :rb_rune_order: to ready it.,,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1dc4fef81d018c6cf14f0344b51ebcdec968aab9-744x1039.png,False,False,False,666850,,69bc5be6d308c64675ca891f,2026-06-09T19:37:42.747060+00:00
sfd-155-221,SFD,Spiritforged,155,155/221,Honest Broker,Common,Unit,,Order,2,2,,,Ionia,"[Deathknell] — Play a Gold gear token exhausted. (When I die, get the effect.)",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b3cc9bb93888f6f276f674baa16a0e53c724ae99-744x1039.png,False,False,False,664946,,69bc5bddd308c64675ca8864,2026-06-09T19:37:42.747060+00:00
sfd-156-221,SFD,Spiritforged,156,156/221,Laurent Duelist,Common,Unit,,Order,4,3,,,Demacia,[Assault 2] (+2 :rb_might: while I'm an attacker.),,JiHun Lee,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7b3410a1d9ee175c4853453798bcd5f09d2e217c-744x1039.png,False,False,False,666851,,69bc5be6d308c64675ca8920,2026-06-09T19:37:42.747060+00:00
sfd-157-221,SFD,Spiritforged,157,157/221,Royal Guard,Common,Unit,,Order,4,2,,,Shurima,"When you play me, play a 2 :rb_might: Sand Soldier unit token here.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/919d79a3f5a38c78476e6414a898a0dc7b385629-744x1039.png,False,False,False,666498,,69bc5be2d308c64675ca88c9,2026-06-09T19:37:42.747060+00:00
sfd-158-221,SFD,Spiritforged,158,158/221,Sandshifter,Common,Unit,,Order,5,6,2,,Shurima,"When you play me, kill an enemy unit with 3 :rb_might: or less.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/57f72b30862074bb5d1f302e86ee3cec024cd980-744x1039.png,False,False,False,666854,,69bc5be6d308c64675ca8923,2026-06-09T19:37:42.747060+00:00
sfd-159-221,SFD,Spiritforged,159,159/221,Trusty Ramhound,Common,Unit,,Order,2,2,,,"Dog,Elite,Demacia","While you have another unit here, I have +1 :rb_might:.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0bd3f82ebe45a4dc09204582d06900916e6c0480-744x1039.png,False,False,False,666857,,69bc5be7d308c64675ca8926,2026-06-09T19:37:42.747060+00:00
sfd-160-221,SFD,Spiritforged,160,160/221,Zaun Punk,Common,Unit,,Order,3,3,,,Zaun,"You may kill a friendly gear as an additional cost to play me.When you play me, if you paid the additional cost, kill a gear.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/af4eec8bb065708bf790b940fa065ea3e735afa0-744x1039.png,False,False,False,666859,,69bc5be7d308c64675ca8928,2026-06-09T19:37:42.747060+00:00
sfd-161-221,SFD,Spiritforged,161,161/221,B.F. Sword,Uncommon,Gear,,Order,4,,,,Equipment,[Equip] :rb_rune_order: (:rb_rune_order:: Attach this to a unit you control.),,黯荧岛Dark Glow,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/97cd20e414c7282abb18cf7691eb1a5a2435af90-744x1039.png?accountingTag=RB,False,False,False,664970,,69bc5bddd308c64675ca886f,2026-06-09T19:37:42.747060+00:00
sfd-162-221,SFD,Spiritforged,162,162/221,Blood Money,Uncommon,Spell,,Order,2,,,,,"[Action] (Play on your turn or in showdowns.)Kill a unit at a battlefield with 2 :rb_might: or less. If it was an enemy unit, play a Gold gear token exhausted. If it was a friendly unit, play two Gold gear tokens exhausted.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0062fe2a96fc94bd8d85c01607a48e8619ed4e20-744x1039.png?accountingTag=RB,False,False,False,666862,,69bc5be7d308c64675ca892b,2026-06-09T19:37:42.747060+00:00
sfd-163-221,SFD,Spiritforged,163,163/221,Deathgrip,Uncommon,Spell,,Order,2,,,,,"[Reaction] (Play any time, even before spells and abilities resolve.)Kill a friendly unit. If you do, give +:rb_might: equal to its Might to another friendly unit this turn.Draw 1.",,Polar Engine Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/695304200c6fd3b287bd319ac564d31936b23d66-744x1039.png?accountingTag=RB,False,False,False,666864,,69bc5be7d308c64675ca892d,2026-06-09T19:37:42.747060+00:00
sfd-164-221,SFD,Spiritforged,164,164/221,Drag Under,Uncommon,Spell,,Order,5,,1,,,[Action] (Play on your turn or in showdowns.)I cost :rb_energy_2: less to play from anywhere other than your hand.Kill a unit at a battlefield.,,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2400881960412ada4c1d1066105f206b02f8998a-744x1039.png,False,False,False,666497,,69bc5be2d308c64675ca88c8,2026-06-09T19:37:42.747060+00:00
sfd-165-221,SFD,Spiritforged,165,165/221,Glasc Mixologist,Uncommon,Unit,,Order,5,5,1,,Zaun,"[Deathknell] — You may play a unit with cost no more than :rb_energy_3: and no more than :rb_rune_rainbow: from your trash, ignoring its cost. (When I die, get the effect.)",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e7422fee71796aa61f8d9691d07654b901fc20f2-744x1039.png,False,False,False,666495,,69bc5be2d308c64675ca88c7,2026-06-09T19:37:42.747060+00:00
sfd-166-221,SFD,Spiritforged,166,166/221,Rally the Troops,Uncommon,Spell,,Order,2,,,,,"[Action] (Play on your turn or in showdowns.)When a friendly unit is played this turn, buff it. (If it doesn't have a buff, it gets a +1 :rb_might: buff.)Draw 1.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/952476dd51338ff97774946ded134a2072b2e6c9-744x1039.png,False,False,False,666865,,69bc5be7d308c64675ca892e,2026-06-09T19:37:42.747060+00:00
sfd-167-221,SFD,Spiritforged,167,167/221,Unsung Hero,Uncommon,Unit,,Order,2,2,,,"Elite,Demacia","[Deathknell] — If I was [Mighty], draw 2. (When I die, get the effect. I'm Mighty while I have 5+ :rb_might:.)",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2a227ef7494af6409000c13c4f3d1094cec3a3a8-744x1039.png,False,False,False,664950,,69bc5bddd308c64675ca8866,2026-06-09T19:37:42.747060+00:00
sfd-168-221,SFD,Spiritforged,168,168/221,Vanguard Armory,Uncommon,Gear,,Order,7,,1,,,:rb_exhaust:: Play three 1 :rb_might: Recruit unit tokens. (You may play them to different locations.),,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/4f4d735ff77ea599307e142196338d438fcedc05-744x1039.png,False,False,False,666494,,69bc5be2d308c64675ca88c6,2026-06-09T19:37:42.747060+00:00
sfd-169-221,SFD,Spiritforged,169,169/221,Altar of Memories,Rare,Gear,,Order,2,,,,,"When a friendly unit dies, you may exhaust me to draw 1, then put a card from your hand on the top or bottom of your Main Deck.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3ddc94a035d793d48987c6fe5d65fa11ea25c808-744x1039.png?accountingTag=RB,False,False,False,664966,,69bc5bddd308c64675ca886d,2026-06-09T19:37:42.747060+00:00
sfd-170-221,SFD,Spiritforged,170,170/221,Rek'Sai - Swarm Queen,Rare,Unit,Champion,Order,5,5,1,,"Rek'Sai,The Void","When I attack, you may reveal the top 2 cards of your Main Deck. You may banish one, then play it. If it is a unit, you may play it here. Recycle the rest.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/5470aaad3bdb7ff5d2e605b07d93cedb7254c54d-744x1039.png,False,False,False,665031,,69bc5bded308c64675ca887f,2026-06-09T19:37:42.747060+00:00
sfd-170a-221,SFD,Spiritforged,170,170a/221,Rek'Sai - Swarm Queen (Alternate Art),Showcase,Unit,Champion,Order,5,5,1,,"Rek'Sai,The Void","When I attack, you may reveal the top 2 cards of your Main Deck. You may banish one, then play it. If it is a unit, you may play it here. Recycle the rest.",,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a268cef6d06080055575bed86aca6db9d75359ac-744x1039.png,True,False,False,665032,,69bc5bded308c64675ca8880,2026-06-09T19:37:42.747060+00:00
sfd-171a-221,SFD,Spiritforged,171,171a/221,Renata Glasc - Industrialist (Alternate Art),Showcase,Unit,Champion,Order,4,4,1,,"Renata Glasc,Zaun",Your tokens enter ready.,,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/358df43d50a3fc018a6e092acd5fbb3031e0033d-744x1039.png,True,False,False,666476,,69bc5be1d308c64675ca88b6,2026-06-09T19:37:42.747060+00:00
sfd-171-221,SFD,Spiritforged,171,171/221,Renata Glasc - Industrialist,Rare,Unit,Champion,Order,4,4,1,,"Renata Glasc,Zaun",Your tokens enter ready.,,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/edacb8a82d840f2fe46233de9157319a1dc6361a-744x1039.png,False,False,False,665139,,69bc5bded308c64675ca8888,2026-06-09T19:37:42.747060+00:00
sfd-172-221,SFD,Spiritforged,172,172/221,Sacred Shears,Rare,Gear,,Order,2,,1,,Equipment,[Equip] :rb_rune_order: (:rb_rune_order:: Attach this to a unit you control.),,Polar Engine Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/af1069aef68d413127dfa84e4e96b8d66a8720ca-744x1039.png,False,False,False,666487,,69bc5be1d308c64675ca88bf,2026-06-09T19:37:42.747060+00:00
sfd-173-221,SFD,Spiritforged,173,173/221,Soraka - Wanderer,Rare,Unit,Champion,Order,4,4,1,,"Soraka,Mount Targon","I must be assigned combat damage last.If another unit you control here would die, if it has less Might than me, instead heal it, exhaust it, and recall it. (Send it to base. This isn't a move.)",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/91fd5050b8caded842ce22c1e473f237cd991efd-744x1039.png,False,False,False,666486,,69bc5be1d308c64675ca88be,2026-06-09T19:37:42.747060+00:00
sfd-174-221,SFD,Spiritforged,174,174/221,Trove Golem,Rare,Unit,,Order,8,9,2,,Freljord,"When you play me, play four Gold gear tokens exhausted.",,Envar Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e5b0966cc00203db1036b6fa95360541f72ae131-744x1039.png,False,False,False,666485,,69bc5be1d308c64675ca88bd,2026-06-09T19:37:42.747060+00:00
sfd-175-221,SFD,Spiritforged,175,175/221,Undertitan,Rare,Unit,,Order,6,5,1,,The Void,"When you play me, give your other units +2 :rb_might: this turn.As I'm revealed from your deck, [Add] :rb_energy_2:.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/aa3bd795a1fa015b42bf64a2d588f527342c2a15-744x1039.png,False,False,False,666484,,69bc5be1d308c64675ca88bc,2026-06-09T19:37:42.747060+00:00
sfd-176-221,SFD,Spiritforged,176,176/221,Xin Zhao - Vigilant,Rare,Unit,Champion,Order,3,4,1,,"Demacia,Xin Zhao",[Tank] (I must be assigned combat damage first.)I enter ready if you have two or more other units in your base.,,JunHuan,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ec694ac53a49fd4419434cb144daaaf0f38da574-744x1039.png,False,False,False,666483,,69bc5be1d308c64675ca88bb,2026-06-09T19:37:42.747060+00:00
sfd-177a-221,SFD,Spiritforged,177,177a/221,Azir - Sovereign (Alternate Art),Showcase,Unit,Champion,Order,4,4,,,"Bird,Azir,Shurima","[Accelerate] (You may pay :rb_energy_1::rb_rune_order: as an additional cost to have me enter ready.)When I attack, you may move any number of your token units to this battlefield.",,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/62c75543213df186d3f05236fda6abe8992c948e-744x1039.png?accountingTag=RB,True,False,False,666474,,69bc5be1d308c64675ca88b5,2026-06-09T19:37:42.747060+00:00
sfd-177-221,SFD,Spiritforged,177,177/221,Azir - Sovereign,Epic,Unit,Champion,Order,4,4,,,"Bird,Azir,Shurima","[Accelerate] (You may pay :rb_energy_1::rb_rune_order: as an additional cost to have me enter ready.)When I attack, you may move any number of your token units to this battlefield.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/088970936fc800bd2c4b36636734e16c83e1c8f9-744x1039.png?accountingTag=RB,False,False,False,666473,,69bc5be1d308c64675ca88b4,2026-06-09T19:37:42.747060+00:00
sfd-178-221,SFD,Spiritforged,178,178/221,Blade of the Ruined King,Epic,Gear,,Order,3,,1,,Equipment,"[Equip] — :rb_rune_order:, Kill a friendly unit (Pay the cost: Attach this to a unit you control.)",,黯荧岛Dark Glow,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/26ab126258a15afd380c313e973f7469808ce55f-744x1039.png?accountingTag=RB,False,False,False,663432,,69bc5bdad308c64675ca8830,2026-06-09T19:37:42.747060+00:00
sfd-179-221,SFD,Spiritforged,179,179/221,Corina Veraza,Epic,Unit,,Order,7,6,1,,Zaun,"[Accelerate] (You may pay :rb_energy_1::rb_rune_order: as an additional cost to have me enter ready.)When I move to a battlefield, play three 1 :rb_might: Recruit unit tokens here.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6b0f55aee4b4f9d0074c808e0fff00dcb7e35377-744x1039.png?accountingTag=RB,False,False,False,666471,,69bc5be1d308c64675ca88b3,2026-06-09T19:37:42.747060+00:00
sfd-180a-221,SFD,Spiritforged,180,180a/221,Fiora - Worthy (Alternate Art),Showcase,Unit,Champion,Order,3,3,,,"Fiora,Demacia","When a unit you control becomes [Mighty], you may pay :rb_rune_order: to ready it. (A unit is Mighty while it has 5+ :rb_might:.)",,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e38428b921717edf676bd7f9628fc61b1355814c-744x1039.png,True,False,False,665034,,69bc5bded308c64675ca8882,2026-06-09T19:37:42.747060+00:00
sfd-180-221,SFD,Spiritforged,180,180/221,Fiora - Worthy,Epic,Unit,Champion,Order,3,3,,,"Fiora,Demacia","When a unit you control becomes [Mighty], you may pay :rb_rune_order: to ready it. (A unit is Mighty while it has 5+ :rb_might:.)",,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7339e76b7796242a15e97cfddbe04c32d5a05063-744x1039.png,False,False,False,665033,,69bc5bded308c64675ca8881,2026-06-09T19:37:42.747060+00:00
sfd-181-221,SFD,Spiritforged,181,181/221,Rumble - Mechanized Menace,Rare,Legend,,"Fury,Mind",,,,,Rumble,Your Mechs have [Shield]. (+1 :rb_might: while they're defenders.),,Pandart Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f311115e4c527ce82010596ce462d4050a9201b2-744x1039.png,False,False,False,664915,,69bc5bdbd308c64675ca884c,2026-06-09T19:37:42.747060+00:00
sfd-182-221,SFD,Spiritforged,182,182/221,Danger Zone,Epic,Spell,Signature,"Fury,Mind",1,,1,,Rumble,"[Reaction] (Play any time, even before spells and abilities resolve.)[Repeat] :rb_energy_1::rb_rune_rainbow: (You may pay the additional cost to repeat this spell's effect.)Give your Mechs +1 :rb_might: this turn.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c4652150ba885dd346b8f3622fd0e4ada7cf767f-744x1039.png?accountingTag=RB,False,False,False,664918,,69bc5bdbd308c64675ca884d,2026-06-09T19:37:42.747060+00:00
sfd-183-221,SFD,Spiritforged,183,183/221,Lucian - Purifier,Rare,Legend,,"Fury,Body",,,,,Lucian,Your Equipment each give [Assault]. (+1 :rb_might: while equipped unit is an attacker.),,Pandart Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/450cfb71b8890904d48b37a24bbdc78f8d849614-744x1039.png,False,False,False,664920,,69bc5bdbd308c64675ca884e,2026-06-09T19:37:42.747060+00:00
sfd-184-221,SFD,Spiritforged,184,184/221,Relentless Pursuit,Epic,Spell,Signature,"Fury,Body",2,,1,,Lucian,"[Action] (Play on your turn or in showdowns.)Move a friendly unit. You may attach an Equipment with the same controller to it. This turn, that unit has &quot;When I conquer, you may move me to my base.&quot;",,Max Grecke,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/48754730486abefdb56221d0760b9c963aae7c09-744x1039.png,False,False,False,664921,,69bc5bdbd308c64675ca884f,2026-06-09T19:37:42.747060+00:00
sfd-185-221,SFD,Spiritforged,185,185/221,Draven - Glorious Executioner,Rare,Legend,,"Fury,Chaos",,,,,Draven,"When you win a combat, draw 1. (You win if only your units remain after combat.)",,Pandart Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b01b2d0454ceeffdc106c4c64a390b275ebf390b-744x1039.png,False,False,False,663442,,69bc5bdad308c64675ca883a,2026-06-09T19:37:42.747060+00:00
sfd-186-221,SFD,Spiritforged,186,186/221,Spinning Axe,Epic,Gear,Signature,"Fury,Chaos",2,,1,,"Draven,Equipment","[Quick-Draw] (This has [Reaction]. When you play it, attach it to a unit you control.)[Equip] :rb_rune_rainbow: (:rb_rune_rainbow:: Attach this to a unit you control.)[Temporary] (If this is unattached, kill it at the start of its controller's Beginning Phase, before scoring.)",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e4e0328034e605d000e23ac5e820d233f0e3b520-744x1039.png,False,False,False,663431,,69bc5bdad308c64675ca882f,2026-06-09T19:37:42.747060+00:00
sfd-187-221,SFD,Spiritforged,187,187/221,Rek'sai - Void Burrower,Rare,Legend,,"Fury,Order",,,,,Rek'Sai,"When you conquer, you may exhaust me to reveal the top 2 cards of your Main Deck. You may banish one, then play it. Recycle the rest.",,Pandart Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2db78549c30d8f9012af797fe075c4dc2355ec5d-744x1039.png,False,False,False,664922,,69bc5bdbd308c64675ca8850,2026-06-09T19:37:42.747060+00:00
sfd-188-221,SFD,Spiritforged,188,188/221,Void Rush,Epic,Spell,Signature,"Fury,Order",2,,1,,Rek'Sai,"Reveal the top 2 cards of your Main Deck. You may banish one, then play it, reducing its cost by :rb_energy_2:. Draw any you didn't banish.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ce606f096ae76485cd8dd3cc337629b510f0d1e7-744x1039.png,False,False,False,664923,,69bc5bdcd308c64675ca8851,2026-06-09T19:37:42.747060+00:00
sfd-189-221,SFD,Spiritforged,189,189/221,Ornn - Fire Below the Mountain,Rare,Legend,,"Calm,Mind",,,,,Ornn,:rb_exhaust:: [Reaction] — [Add] :rb_rune_rainbow:. Use only to play gear or use gear abilities. (Abilities that add resources can't be reacted to.),,Pandart Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ed58d654034d545e54c85d836f3a6552772dd75b-744x1039.png,False,False,False,664924,,69bc5bdcd308c64675ca8852,2026-06-09T19:37:42.747060+00:00
sfd-190-221,SFD,Spiritforged,190,190/221,Forgefire Cape,Epic,Gear,Signature,"Calm,Mind",4,,2,,"Ornn,Equipment",[Unique] (Your deck can have only 1 card with this name.)[Equip] :rb_rune_rainbow: (:rb_rune_rainbow:: Attach this to a unit you control.),,Grafit Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9bc49433a6ec5a8f4f1b44351094523d51b6bc11-744x1039.png,False,False,False,666791,,69bc5be4d308c64675ca88ef,2026-06-09T19:37:42.747060+00:00
sfd-191-221,SFD,Spiritforged,191,191/221,Rabadon's Deathcrown,Epic,Gear,Signature,"Calm,Mind",4,,2,,"Ornn,Equipment",[Unique] (Your deck can have only 1 card with this name.)[Equip] :rb_rune_rainbow: (:rb_rune_rainbow:: Attach this to a unit you control.),,Grafit Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e93d11bdae446762b1932f0327d2ffe489fa4481-744x1039.png,False,False,False,666796,,69bc5be4d308c64675ca88f4,2026-06-09T19:37:42.747060+00:00
sfd-192-221,SFD,Spiritforged,192,192/221,Shurelya's Requiem,Epic,Gear,Signature,"Calm,Mind",4,,2,,"Ornn,Equipment","[Unique] (Your deck can have only 1 card with this name.)[Equip] :rb_rune_rainbow: (:rb_rune_rainbow:: Attach this to a unit you control.)When you play this, ready your units.",,Grafit Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6f2f7175e61486859d7f5da804e41733d66b2254-744x1039.png,False,False,False,666799,,69bc5be4d308c64675ca88f6,2026-06-09T19:37:42.747060+00:00
sfd-193-221,SFD,Spiritforged,193,193/221,Jax - Grandmaster At Arms,Rare,Legend,,"Calm,Body",,,,,Jax,":rb_energy_1:, :rb_exhaust:: Attach a detached Equipment you control to a unit you control.:rb_exhaust:: Attach an attached Equipment you control to a unit you control.",,Pandart Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c6ddf49d7249bc8ac194fd9b194bfcb8857a4466-744x1039.png,False,False,False,664925,,69bc5bdcd308c64675ca8853,2026-06-09T19:37:42.747060+00:00
sfd-194-221,SFD,Spiritforged,194,194/221,Counter Strike,Epic,Spell,Signature,"Calm,Body",2,,1,,Jax,"[Reaction] (Play any time, even before spells and abilities resolve.)Choose a unit. The next time that unit would be dealt damage this turn, prevent it. Draw 1.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7c643b3da9a78518b1b92e3eeb0078b88d82bf79-744x1039.png?accountingTag=RB,False,False,False,666808,,69bc5be5d308c64675ca88fe,2026-06-09T19:37:42.747060+00:00
sfd-195-221,SFD,Spiritforged,195,195/221,Irelia - Blade Dancer,Rare,Legend,,"Calm,Chaos",,,,,Irelia,"When you choose a friendly unit, you may exhaust me and pay :rb_rune_rainbow: to ready it.When you conquer, you may pay :rb_energy_1: to ready me.",,Pandart Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/656ef2d1724b818e9e737ec5dcce923de067a316-744x1039.png?accountingTag=RB,False,False,False,663441,,69bc5bdad308c64675ca8839,2026-06-09T19:37:42.747060+00:00
sfd-196-221,SFD,Spiritforged,196,196/221,Defiant Dance,Epic,Spell,Signature,"Calm,Chaos",1,,1,,Irelia,"[Reaction] (Play any time, even before spells and abilities resolve.)Give a unit +2 :rb_might: this turn and another unit -2 :rb_might: this turn.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6f5bc5c9e321830337998a2b85e4fec3cd8251c9-744x1039.png?accountingTag=RB,False,False,False,664926,,69bc5bdcd308c64675ca8854,2026-06-09T19:37:42.747060+00:00
sfd-197-221,SFD,Spiritforged,197,197/221,Azir - Emperor of the Sands,Rare,Legend,,"Calm,Order",,,,,Azir,"Your Sand Soldiers have [Weaponmaster].:rb_energy_1:, :rb_exhaust:: Play a 2 :rb_might: Sand Soldier unit token to your base. Use only if you've played an Equipment this turn.",,蛋费鸡丁,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0472274c49f6540858758ebf9bd2f107a601541a-744x1039.png,False,False,False,663440,,69bc5bdad308c64675ca8838,2026-06-09T19:37:42.747060+00:00
sfd-198-221,SFD,Spiritforged,198,198/221,Arise!,Epic,Spell,Signature,"Calm,Order",6,,1,,Azir,Play a 2 :rb_might: Sand Soldier unit token for each Equipment you control. Then do this: Ready up to two of them.,,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/346f4698fea2878dde88470c1793047140c981e3-744x1039.png?accountingTag=RB,False,False,False,666812,,69bc5be5d308c64675ca8901,2026-06-09T19:37:42.747060+00:00
